Customer ID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
12768,451,1,168.69000000000003,1,at-risk,Re-engagement campaigns and special offers
12769,239,1,1143.6,0,Regular,Send targeted promotions to increase engagement
12770,211,2,3246.45,0,Regular,Send targeted promotions to increase engagement
12771,486,1,282.3,1,at-risk,Re-engagement campaigns and special offers
12772,60,1,892.47,0,Regular,Send targeted promotions to increase engagement
12773,564,1,124.25,1,at-risk,Re-engagement campaigns and special offers
12774,536,1,98.7,1,at-risk,Re-engagement campaigns and special offers
12775,17,7,1686.12,0,Regular,Send targeted promotions to increase engagement
12776,668,1,55.5,1,at-risk,Re-engagement campaigns and special offers
12777,458,1,519.45,1,at-risk,Re-engagement campaigns and special offers
12778,20,9,1775.68,0,Regular,Send targeted promotions to increase engagement
12779,38,14,6722.2699999999995,0,Regular,Send targeted promotions to increase engagement
12780,599,1,337.4,1,at-risk,Re-engagement campaigns and special offers
12781,64,2,826.74,0,Regular,Send targeted promotions to increase engagement
12782,5,11,4618.24,0,Regular,Send targeted promotions to increase engagement
12783,2,6,2225.91,0,Regular,Send targeted promotions to increase engagement
12784,9,3,1804.75,0,Regular,Send targeted promotions to increase engagement
12785,364,3,1100.4,1,at-risk,Re-engagement campaigns and special offers
12786,610,1,728.5,1,at-risk,Re-engagement campaigns and special offers
12787,10,4,862.18,0,Regular,Send targeted promotions to increase engagement
12788,463,4,444.9,1,at-risk,Re-engagement campaigns and special offers
12789,65,3,273.35,0,Regular,Send targeted promotions to increase engagement
12790,192,2,591.85,0,Regular,Send targeted promotions to increase engagement
12791,374,6,1056.1100000000001,1,at-risk,Re-engagement campaigns and special offers
12792,257,2,827.01,1,at-risk,Re-engagement campaigns and special offers
12793,335,3,1017.33,1,at-risk,Re-engagement campaigns and special offers
12794,53,2,860.41,0,Regular,Send targeted promotions to increase engagement
12795,19,1,430.48,0,Regular,Send targeted promotions to increase engagement
12796,628,1,381.0,1,at-risk,Re-engagement campaigns and special offers
12797,366,2,806.11,1,at-risk,Re-engagement campaigns and special offers
12798,10,4,8510.93,0,Regular,Send targeted promotions to increase engagement
12799,529,1,219.35,1,at-risk,Re-engagement campaigns and special offers
12800,470,3,584.25,1,at-risk,Re-engagement campaigns and special offers
12801,501,1,1071.82,1,at-risk,Re-engagement campaigns and special offers
12802,187,7,2416.42,0,Regular,Send targeted promotions to increase engagement
12803,393,1,1092.81,1,at-risk,Re-engagement campaigns and special offers
12804,466,2,327.02,1,at-risk,Re-engagement campaigns and special offers
12805,382,4,1434.95,1,at-risk,Re-engagement campaigns and special offers
12806,435,4,2878.96,1,at-risk,Re-engagement campaigns and special offers
12807,383,1,330.35,1,at-risk,Re-engagement campaigns and special offers
12808,37,5,906.1,0,Regular,Send targeted promotions to increase engagement
12809,178,3,1755.94,0,Regular,Send targeted promotions to increase engagement
12810,535,2,534.99,1,at-risk,Re-engagement campaigns and special offers
12811,261,5,1033.9,0,Regular,Send targeted promotions to increase engagement
12812,45,1,229.64000000000001,0,Regular,Send targeted promotions to increase engagement
12813,502,3,1687.8,1,at-risk,Re-engagement campaigns and special offers
12814,102,1,125.92,0,Regular,Send targeted promotions to increase engagement
12815,148,2,1063.46,0,Regular,Send targeted promotions to increase engagement
12816,96,2,572.2,0,Regular,Send targeted promotions to increase engagement
12817,281,3,690.98,1,at-risk,Re-engagement campaigns and special offers
12818,262,1,1542.08,1,at-risk,Re-engagement campaigns and special offers
12819,458,1,540.52,1,at-risk,Re-engagement campaigns and special offers
12820,3,11,2689.52,0,Regular,Send targeted promotions to increase engagement
12821,214,2,220.8,0,Regular,Send targeted promotions to increase engagement
12822,71,2,948.88,0,Regular,Send targeted promotions to increase engagement
12823,75,18,6501.5,0,Regular,Send targeted promotions to increase engagement
12824,60,1,397.12,0,Regular,Send targeted promotions to increase engagement
12825,521,2,518.63,1,at-risk,Re-engagement campaigns and special offers
12826,3,12,2955.75,0,Regular,Send targeted promotions to increase engagement
12827,6,3,430.15000000000003,0,Regular,Send targeted promotions to increase engagement
12828,3,6,1018.71,0,Regular,Send targeted promotions to increase engagement
12829,337,3,385.3,1,at-risk,Re-engagement campaigns and special offers
12830,38,6,6814.64,0,Regular,Send targeted promotions to increase engagement
12831,262,3,451.11,1,at-risk,Re-engagement campaigns and special offers
12832,32,2,383.03,0,Regular,Send targeted promotions to increase engagement
12833,145,1,417.38,0,Regular,Send targeted promotions to increase engagement
12834,283,1,312.38,1,at-risk,Re-engagement campaigns and special offers
12835,428,41,6043.31,1,at-risk,Re-engagement campaigns and special offers
12836,59,15,6585.62,0,Regular,Send targeted promotions to increase engagement
12837,173,2,688.41,0,Regular,Send targeted promotions to increase engagement
12838,34,10,3398.48,0,Regular,Send targeted promotions to increase engagement
12839,3,26,10071.73,0,Regular,Send targeted promotions to increase engagement
12840,144,7,4041.97,0,Regular,Send targeted promotions to increase engagement
12841,5,40,7540.68,0,Regular,Send targeted promotions to increase engagement
12842,70,4,1917.99,0,Regular,Send targeted promotions to increase engagement
12843,66,30,6588.41,0,Regular,Send targeted promotions to increase engagement
12844,29,4,648.6,0,Regular,Send targeted promotions to increase engagement
12845,267,4,354.09,1,at-risk,Re-engagement campaigns and special offers
12846,682,1,15.58,1,at-risk,Re-engagement campaigns and special offers
12847,22,2,1636.8999999999999,0,Regular,Send targeted promotions to increase engagement
12848,676,1,208.0,1,at-risk,Re-engagement campaigns and special offers
12849,31,6,3090.56,0,Regular,Send targeted promotions to increase engagement
12850,446,1,330.0,1,at-risk,Re-engagement campaigns and special offers
12851,97,2,284.13,0,Regular,Send targeted promotions to increase engagement
12852,295,1,311.55,1,at-risk,Re-engagement campaigns and special offers
12853,135,11,3907.5,0,Regular,Send targeted promotions to increase engagement
12854,79,7,2994.02,0,Regular,Send targeted promotions to increase engagement
12855,373,4,650.9399999999999,1,at-risk,Re-engagement campaigns and special offers
12856,8,6,2179.93,0,Regular,Send targeted promotions to increase engagement
12857,211,6,3688.0,0,Regular,Send targeted promotions to increase engagement
12858,383,1,177.92,1,at-risk,Re-engagement campaigns and special offers
12859,459,1,575.1,1,at-risk,Re-engagement campaigns and special offers
12860,693,1,55.47,1,at-risk,Re-engagement campaigns and special offers
12861,620,1,68.25,1,at-risk,Re-engagement campaigns and special offers
12862,426,2,1008.3199999999999,1,at-risk,Re-engagement campaigns and special offers
12863,52,6,2792.5499999999997,0,Regular,Send targeted promotions to increase engagement
12864,138,2,299.57,0,Regular,Send targeted promotions to increase engagement
12865,26,4,3323.47,0,Regular,Send targeted promotions to increase engagement
12866,283,3,1227.35,1,at-risk,Re-engagement campaigns and special offers
12867,26,13,7913.29,0,Regular,Send targeted promotions to increase engagement
12868,186,8,2247.06,0,Regular,Send targeted promotions to increase engagement
12869,682,1,337.66999999999996,1,at-risk,Re-engagement campaigns and special offers
12870,375,3,1676.95,1,at-risk,Re-engagement campaigns and special offers
12871,84,3,744.02,0,Regular,Send targeted promotions to increase engagement
12872,327,12,3685.4900000000002,1,at-risk,Re-engagement campaigns and special offers
12873,282,3,2027.3,1,at-risk,Re-engagement campaigns and special offers
12874,385,2,948.42,1,at-risk,Re-engagement campaigns and special offers
12875,143,5,1356.99,0,Regular,Send targeted promotions to increase engagement
12876,58,4,4081.79,0,Regular,Send targeted promotions to increase engagement
12877,4,20,2955.17,0,Regular,Send targeted promotions to increase engagement
12878,236,2,854.99,0,Regular,Send targeted promotions to increase engagement
12879,45,3,573.22,0,Regular,Send targeted promotions to increase engagement
12880,382,2,640.13,1,at-risk,Re-engagement campaigns and special offers
12881,276,1,298.0,1,at-risk,Re-engagement campaigns and special offers
12882,9,2,1463.04,0,Regular,Send targeted promotions to increase engagement
12883,25,4,703.47,0,Regular,Send targeted promotions to increase engagement
12884,88,1,309.05,0,Regular,Send targeted promotions to increase engagement
12885,63,3,1175.22,0,Regular,Send targeted promotions to increase engagement
12886,68,2,1378.4,0,Regular,Send targeted promotions to increase engagement
12887,384,1,222.4,1,at-risk,Re-engagement campaigns and special offers
12888,214,2,354.12,0,Regular,Send targeted promotions to increase engagement
12889,381,4,385.46000000000004,1,at-risk,Re-engagement campaigns and special offers
12890,24,2,717.27,0,Regular,Send targeted promotions to increase engagement
12891,186,11,840.5,0,Regular,Send targeted promotions to increase engagement
12892,397,1,263.38,1,at-risk,Re-engagement campaigns and special offers
12893,31,1,188.14,0,Regular,Send targeted promotions to increase engagement
12894,575,1,157.35,1,at-risk,Re-engagement campaigns and special offers
12895,42,2,372.8,0,Regular,Send targeted promotions to increase engagement
12897,205,4,514.25,0,Regular,Send targeted promotions to increase engagement
12898,464,2,310.96000000000004,1,at-risk,Re-engagement campaigns and special offers
12899,414,1,366.4,1,at-risk,Re-engagement campaigns and special offers
12900,422,1,340.33,1,at-risk,Re-engagement campaigns and special offers
12901,9,28,17654.54,0,Regular,Send targeted promotions to increase engagement
12902,265,1,138.68,1,at-risk,Re-engagement campaigns and special offers
12903,429,1,833.53,1,at-risk,Re-engagement campaigns and special offers
12904,18,2,509.58,0,Regular,Send targeted promotions to increase engagement
12905,577,2,1018.42,1,at-risk,Re-engagement campaigns and special offers
12906,12,5,2919.81,0,Regular,Send targeted promotions to increase engagement
12907,396,2,508.91,1,at-risk,Re-engagement campaigns and special offers
12908,176,5,1776.0,0,Regular,Send targeted promotions to increase engagement
12909,40,8,3103.19,0,Regular,Send targeted promotions to increase engagement
12910,23,13,5796.52,0,Regular,Send targeted promotions to increase engagement
12911,552,1,1680.47,1,at-risk,Re-engagement campaigns and special offers
12912,3,5,1662.3,0,Regular,Send targeted promotions to increase engagement
12913,5,13,6700.860000000001,0,Regular,Send targeted promotions to increase engagement
12914,401,1,223.98,1,at-risk,Re-engagement campaigns and special offers
12915,149,4,1174.75,0,Regular,Send targeted promotions to increase engagement
12916,139,7,4654.0199999999995,0,Regular,Send targeted promotions to increase engagement
12917,128,6,4359.2,0,Regular,Send targeted promotions to increase engagement
12918,626,1,10953.5,1,at-risk,Re-engagement campaigns and special offers
12919,8,6,1335.19,0,Regular,Send targeted promotions to increase engagement
12920,17,4,488.09000000000003,0,Regular,Send targeted promotions to increase engagement
12921,9,74,35921.04,2,High-value,Loyalty programs and personalized discounts
12922,161,1,405.38,0,Regular,Send targeted promotions to increase engagement
12923,64,3,789.87,0,Regular,Send targeted promotions to increase engagement
12924,88,12,2469.4,0,Regular,Send targeted promotions to increase engagement
12925,5,3,729.3299999999999,0,Regular,Send targeted promotions to increase engagement
12926,411,4,1548.46,1,at-risk,Re-engagement campaigns and special offers
12927,395,1,197.31,1,at-risk,Re-engagement campaigns and special offers
12928,35,12,4304.89,0,Regular,Send targeted promotions to increase engagement
12929,312,1,117.85,1,at-risk,Re-engagement campaigns and special offers
12930,78,2,415.8,0,Regular,Send targeted promotions to increase engagement
12931,22,57,92347.34,2,High-value,Loyalty programs and personalized discounts
12932,539,8,1698.56,1,at-risk,Re-engagement campaigns and special offers
12933,24,8,1687.03,0,Regular,Send targeted promotions to increase engagement
12934,737,1,181.65,1,at-risk,Re-engagement campaigns and special offers
12935,2,15,4243.86,0,Regular,Send targeted promotions to increase engagement
12936,17,4,1063.9,0,Regular,Send targeted promotions to increase engagement
12937,15,9,3097.61,0,Regular,Send targeted promotions to increase engagement
12938,26,1,114.14,0,Regular,Send targeted promotions to increase engagement
